TIME;EVENT;APP;IFACE;DEST;DEST_APP;CHANNEL;MODE;RESULT;MS;SESSION;TRACE;FLOW;FAILURE
09/12/2026 20:00:03;EVT-0003318;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1361;SESS-091A2E1616;REQ-A7E1BCB18415;Sales Order to Fulfillment;
09/11/2026 16:13:15;EVT-0003325;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2274;SESS-DA039AD405;REQ-7E1AC9F33094;Demand Forecast to Supply Planning;
09/12/2026 05:34:52;EVT-0003332;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Rejected;15016;SESS-31D9D821DB;REQ-27948D368A43;Demand Forecast to Supply Planning;AUTHZ_403~Authorization~Caller is not authorized
09/15/2026 09:40:54;EVT-0003377;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2255;SESS-16852BAFBB;REQ-C1DCD735FA5E;Demand Forecast to Supply Planning;
09/13/2026 13:00:42;EVT-0003386;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2125;SESS-1B58ECB7C5;REQ-A1084D3A29D3;Customer Demand to Planning;
09/11/2026 16:33:24;EVT-0003388;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2210;SESS-E8113D5361;REQ-C57F9ECA7164;Customer Demand to Planning;
09/15/2026 00:48:40;EVT-0003395;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;2073;SESS-35898FF476;REQ-EA75E4313D5C;Sales Order to Fulfillment;
09/11/2026 16:24:35;EVT-0003406;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1156;SESS-85CABEF843;REQ-E649EF3FE657;Sales Order to Fulfillment;
09/14/2026 03:28:44;EVT-0003409;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2408;SESS-C429BA85DC;REQ-D89F6D17C931;Demand Forecast to Supply Planning;
09/14/2026 16:40:30;EVT-0003413;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Retried;8643;SESS-51CC5D6E7E;REQ-5AFF25C49913;Customer Demand to Planning;CAP_003~Capacity~Downstream service is at capacity
09/12/2026 10:11:58;EVT-0003431;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1267;SESS-5B5B3CDDE6;REQ-7649CE5B97BE;Sales Order to Fulfillment;
09/15/2026 19:22:43;EVT-0003439;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;3013;SESS-80C1495D38;REQ-62576312B282;Demand Forecast to Supply Planning;
09/13/2026 09:40:37;EVT-0003440;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;6172;SESS-284D87667F;REQ-4F0140D8876B;Demand Forecast to Supply Planning;DB_COMMIT_014~Database~Transaction commit failed
09/15/2026 00:01:14;EVT-0003444;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2074;SESS-97343E1983;REQ-6080EB5C9556;Demand Forecast to Supply Planning;
09/16/2026 16:40:12;EVT-0003448;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;7772;SESS-37847EF1DA;REQ-88486A27BE38;Demand Forecast to Supply Planning;CFG_017~Configuration~Interface configuration mismatch
09/14/2026 18:39:18;EVT-0003451;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2329;SESS-16B136B445;REQ-896D77529493;Customer Demand to Planning;
09/11/2026 20:57:02;EVT-0003452;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Rejected;14901;SESS-ED09886234;REQ-57DBF58E1A44;Demand Forecast to Supply Planning;VAL_400~Validation~Required business field failed validation
09/14/2026 00:22:11;EVT-0003462;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1179;SESS-43A18FA862;REQ-ABF1AD2303A3;Sales Order to Fulfillment;
09/16/2026 23:53:02;EVT-0003481;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1317;SESS-4677AD8F43;REQ-950DDDF57B24;Sales Order to Fulfillment;
09/13/2026 22:14:17;EVT-0003493;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2562;SESS-C77AEF911C;REQ-92BFB0D77FBB;Customer Demand to Planning;
09/10/2026 02:57:10;EVT-0003506;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Rejected;12044;SESS-0021BC5AB7;REQ-F6B96C3F5A1B;Demand Forecast to Supply Planning;AUTHZ_403~Authorization~Caller is not authorized
09/10/2026 01:26:39;EVT-0003509;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1272;SESS-4DC4DD77F0;REQ-7F6D81D1CCFB;Sales Order to Fulfillment;
09/14/2026 08:41:48;EVT-0003520;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Retried;2617;SESS-E319ED7281;REQ-9F34F890C7A7;Sales Order to Fulfillment;INFRA_008~Infrastructure~Runtime node unavailable
09/13/2026 08:46:02;EVT-0003527;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Rejected;4741;SESS-3518BECDF4;REQ-3BA1E6CE5889;Sales Order to Fulfillment;DB_COMMIT_014~Database~Transaction commit failed
09/12/2026 09:24:55;EVT-0003532;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2516;SESS-857991C97B;REQ-5DC8D14DE3C8;Demand Forecast to Supply Planning;
09/13/2026 13:05:25;EVT-0003535;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2096;SESS-F4581B6FF9;REQ-D79D8C8F1FA1;Demand Forecast to Supply Planning;
09/11/2026 05:51:07;EVT-0003537;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2814;SESS-AAC9C2C49D;REQ-3B1176A909BF;Demand Forecast to Supply Planning;
09/16/2026 01:02:48;EVT-0003539;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2017;SESS-63275FB2CA;REQ-B99592DE6DA4;Customer Demand to Planning;
09/14/2026 01:12:27;EVT-0003545;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2062;SESS-90738B068A;REQ-A55A880B69C3;Demand Forecast to Supply Planning;
09/15/2026 16:47:02;EVT-0003552;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2317;SESS-DF4315D615;REQ-CF08A3EDCD49;Customer Demand to Planning;
09/10/2026 18:07:29;EVT-0003563;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2396;SESS-F56FEDCBF0;REQ-7611465C32CB;Customer Demand to Planning;
09/14/2026 06:18:18;EVT-0003566;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2539;SESS-561621ADB4;REQ-8FA7A34E62D5;Customer Demand to Planning;
09/15/2026 18:57:13;EVT-0003569;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1385;SESS-2A88E05F08;REQ-BA40CB6A964C;Sales Order to Fulfillment;
09/12/2026 15:43:50;EVT-0003578;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2466;SESS-5DB871A9D5;REQ-D5E81BE1754B;Demand Forecast to Supply Planning;
09/12/2026 04:11:41;EVT-0003579;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;3396;SESS-A6AECB4D5E;REQ-BC07B265F430;Customer Demand to Planning;
09/13/2026 08:08:11;EVT-0003580;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2540;SESS-E7ED4D277B;REQ-CB534EA7AD40;Customer Demand to Planning;
09/13/2026 12:07:50;EVT-0003589;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1803;SESS-546AE4CB32;REQ-2E306FBFAECE;Sales Order to Fulfillment;
09/14/2026 12:52:52;EVT-0003596;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1527;SESS-D1A9809C64;REQ-F293E05B11AD;Sales Order to Fulfillment;
09/13/2026 05:14:18;EVT-0003597;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1702;SESS-CEF608216C;REQ-7F48BAEE2FD3;Demand Forecast to Supply Planning;
09/10/2026 03:59:09;EVT-0003604;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1414;SESS-BC6438B4E9;REQ-0167286EC0C5;Sales Order to Fulfillment;
09/10/2026 15:37:12;EVT-0003618;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;3326;SESS-CE9A71D2FB;REQ-322A36CBF379;Customer Demand to Planning;
09/13/2026 04:08:14;EVT-0003620;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2595;SESS-9F2D1CBB3F;REQ-FAF9BDCA8478;Customer Demand to Planning;
09/10/2026 15:25:01;EVT-0003633;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2294;SESS-3547C3B461;REQ-0DAC14FEE257;Customer Demand to Planning;
09/14/2026 19:53:56;EVT-0003643;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;707;SESS-34F7283830;REQ-239A68A8C41C;Sales Order to Fulfillment;
09/13/2026 10:37:43;EVT-0003648;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1271;SESS-9399E670D9;REQ-EA90C8F3A569;Demand Forecast to Supply Planning;
09/11/2026 05:50:35;EVT-0003651;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2403;SESS-6FAB438C75;REQ-827177AFBDE5;Customer Demand to Planning;
09/13/2026 04:34:04;EVT-0003656;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1870;SESS-0E1B79F6DE;REQ-394BF0F792B0;Demand Forecast to Supply Planning;
09/12/2026 11:20:11;EVT-0003662;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2546;SESS-32E1E04872;REQ-7F7AAD9FA8C9;Demand Forecast to Supply Planning;
09/10/2026 23:08:38;EVT-0003672;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2623;SESS-5AF829442F;REQ-463F55CD326C;Customer Demand to Planning;
09/10/2026 15:26:55;EVT-0003674;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2751;SESS-8D507B6AF9;REQ-9BA9801E2376;Demand Forecast to Supply Planning;
09/11/2026 16:04:24;EVT-0003677;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Rejected;6688;SESS-CC09A20C86;REQ-0463A51E7538;Customer Demand to Planning;NET_CONN_003~Network~Connection reset by peer
09/13/2026 08:29:31;EVT-0003691;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2215;SESS-79CEC54917;REQ-4154A7013C73;Demand Forecast to Supply Planning;
09/16/2026 00:17:13;EVT-0003697;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2552;SESS-0901F413C6;REQ-3BAF4C235C7C;Demand Forecast to Supply Planning;
09/12/2026 11:32:24;EVT-0003698;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1815;SESS-E5321F456E;REQ-4C9AB508D020;Customer Demand to Planning;
09/11/2026 20:11:06;EVT-0003723;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2562;SESS-1B11996854;REQ-E764DB0DF545;Customer Demand to Planning;
09/16/2026 20:44:51;EVT-0003727;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Rejected;10534;SESS-3BA1B83C3B;REQ-20B8E6975737;Sales Order to Fulfillment;CFG_017~Configuration~Interface configuration mismatch
09/13/2026 20:13:07;EVT-0003747;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;3105;SESS-A642F81F36;REQ-8CEB6DE5DB42;Customer Demand to Planning;
09/11/2026 19:43:16;EVT-0003750;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1316;SESS-EC33ADB79A;REQ-C47AC8D480F4;Demand Forecast to Supply Planning;
09/15/2026 15:50:32;EVT-0003764;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2304;SESS-AAAC68C5C6;REQ-ED5F3C6E555C;Customer Demand to Planning;
09/12/2026 12:36:04;EVT-0003792;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2012;SESS-3DD8584BE8;REQ-1037A71CEE33;Customer Demand to Planning;
09/16/2026 13:34:05;EVT-0003804;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2197;SESS-6BA511BEC4;REQ-9244E154B2FB;Demand Forecast to Supply Planning;
09/12/2026 18:41:07;EVT-0003807;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1226;SESS-3EBA06D922;REQ-1F900A995998;Customer Demand to Planning;
09/15/2026 03:54:46;EVT-0003831;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1963;SESS-DE89030947;REQ-8EF1BC8D1196;Sales Order to Fulfillment;
09/13/2026 02:37:39;EVT-0003854;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1499;SESS-22313630C5;REQ-57C028FB78BE;Demand Forecast to Supply Planning;
09/12/2026 02:16:39;EVT-0003883;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2437;SESS-FBC0BF52CA;REQ-5B718FA0526F;Demand Forecast to Supply Planning;
09/14/2026 03:52:03;EVT-0003896;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2127;SESS-B6D26D1F59;REQ-63F4BC3572D3;Customer Demand to Planning;
09/11/2026 02:29:30;EVT-0003906;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2384;SESS-20DDB31A5A;REQ-BBE11080C7D4;Customer Demand to Planning;
09/14/2026 03:52:07;EVT-0003927;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2200;SESS-18240B4861;REQ-154586F26798;Demand Forecast to Supply Planning;
09/15/2026 02:17:55;EVT-0003937;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Retried;4553;SESS-8CA2A99AED;REQ-6698FB962508;Sales Order to Fulfillment;NET_CONN_003~Network~Connection reset by peer
09/11/2026 14:15:38;EVT-0003945;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;6318;SESS-7F544E18E8;REQ-D550E9789995;Demand Forecast to Supply Planning;EXT_502~External Service~Downstream service returned 502
09/13/2026 12:11:35;EVT-0003947;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2031;SESS-24C88B900D;REQ-9F28E29BBE92;Customer Demand to Planning;
09/13/2026 19:26:21;EVT-0003951;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Retried;7615;SESS-4DCC233F2F;REQ-529870289AE7;Customer Demand to Planning;AUTH_401~Authentication~Service credential rejected
09/13/2026 19:42:44;EVT-0003957;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2401;SESS-709FACEC6F;REQ-3603EDEA743B;Demand Forecast to Supply Planning;
09/16/2026 01:43:19;EVT-0003959;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Rejected;15201;SESS-8DE5962B5A;REQ-111E7D8EDEFE;Demand Forecast to Supply Planning;INFRA_008~Infrastructure~Runtime node unavailable
09/12/2026 09:21:27;EVT-0003969;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;5390;SESS-E72901382D;REQ-64AD88C8904B;Demand Forecast to Supply Planning;DB_COMMIT_014~Database~Transaction commit failed
09/10/2026 15:38:42;EVT-0003971;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2209;SESS-83898263E8;REQ-5701B9D8BF9B;Customer Demand to Planning;
09/13/2026 09:38:37;EVT-0003981;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1951;SESS-0CE40CD632;REQ-6AF0CF61B7B7;Demand Forecast to Supply Planning;
09/10/2026 14:46:06;EVT-0003999;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1234;SESS-2EBD8BA97F;REQ-E3C287E7831F;Sales Order to Fulfillment;
09/10/2026 06:38:20;EVT-0004007;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1599;SESS-25A146C41D;REQ-BAEC68B51F22;Customer Demand to Planning;
09/16/2026 05:50:23;EVT-0004008;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;995;SESS-3D164E4634;REQ-701AC0044D26;Sales Order to Fulfillment;
09/13/2026 02:41:37;EVT-0004012;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2377;SESS-4425BBB2FC;REQ-79AC46FF0810;Customer Demand to Planning;
09/12/2026 00:47:51;EVT-0004015;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2011;SESS-87D01F30B5;REQ-5BF6302C6047;Demand Forecast to Supply Planning;
09/13/2026 18:36:09;EVT-0004017;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2671;SESS-EDAC83172B;REQ-127728C6F643;Customer Demand to Planning;
09/11/2026 01:51:59;EVT-0004042;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1298;SESS-7AEC3AB0B5;REQ-BFCA9671A7FB;Demand Forecast to Supply Planning;
09/16/2026 20:10:18;EVT-0004043;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2399;SESS-D06BD2604F;REQ-4458088B7DF1;Customer Demand to Planning;
09/14/2026 18:02:11;EVT-0004061;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1980;SESS-6458B1E3AE;REQ-3EB99812B56C;Demand Forecast to Supply Planning;
09/15/2026 10:39:51;EVT-0004062;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;3928;SESS-469443ADE8;REQ-6B98970A038B;Demand Forecast to Supply Planning;INFRA_008~Infrastructure~Runtime node unavailable
09/10/2026 09:08:04;EVT-0004070;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1624;SESS-5F94B78A00;REQ-6BE7A6BE15A6;Demand Forecast to Supply Planning;
09/15/2026 13:33:29;EVT-0004072;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1386;SESS-55CB3B6B09;REQ-C935ED5AB749;Sales Order to Fulfillment;
09/16/2026 00:12:10;EVT-0004075;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1027;SESS-E1E7CD205A;REQ-48645C18DB7F;Sales Order to Fulfillment;
09/10/2026 17:49:17;EVT-0004089;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2109;SESS-EB0C10568A;REQ-D9065F41210A;Customer Demand to Planning;
09/11/2026 03:07:06;EVT-0004091;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2945;SESS-FA119AD76D;REQ-A8E438547FA1;Demand Forecast to Supply Planning;
09/12/2026 05:19:26;EVT-0004106;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;2028;SESS-21963320E5;REQ-04A64FDC49E6;Sales Order to Fulfillment;
09/15/2026 21:32:40;EVT-0004123;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2123;SESS-AEFDF0450B;REQ-D5B221DF6B4A;Demand Forecast to Supply Planning;
09/15/2026 06:51:23;EVT-0004124;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1311;SESS-B37749DA0A;REQ-ED6A8C1839E4;Sales Order to Fulfillment;
09/13/2026 04:46:52;EVT-0004128;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2012;SESS-3F26B97DBD;REQ-4C64AD8C6EA5;Demand Forecast to Supply Planning;
09/10/2026 11:59:10;EVT-0004145;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Rejected;13589;SESS-33EAEBAF84;REQ-CCBB25343BEC;Customer Demand to Planning;AUTH_401~Authentication~Service credential rejected
09/15/2026 03:15:14;EVT-0004152;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1661;SESS-BA048B58D1;REQ-92D452265795;Sales Order to Fulfillment;
09/10/2026 12:47:14;EVT-0004154;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1257;SESS-9FFAFD7CBE;REQ-552FE82E4841;Sales Order to Fulfillment;
09/14/2026 08:33:51;EVT-0004191;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2795;SESS-322CFABAB7;REQ-04961A4CF5E9;Customer Demand to Planning;
09/15/2026 14:26:17;EVT-0004206;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Retried;3505;SESS-6905E7C126;REQ-A8C9DC84B628;Sales Order to Fulfillment;AUTH_401~Authentication~Service credential rejected
09/16/2026 16:26:44;EVT-0004212;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2239;SESS-4154A55270;REQ-BB61FD96B30E;Customer Demand to Planning;
09/12/2026 15:21:36;EVT-0004214;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;927;SESS-51EF180FBB;REQ-63C9738CACF9;Customer Demand to Planning;
09/10/2026 04:31:59;EVT-0004229;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2001;SESS-4C27EED7B4;REQ-B876A55C15BE;Demand Forecast to Supply Planning;
09/16/2026 14:17:29;EVT-0004231;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1930;SESS-07578E2C56;REQ-22D45B5BED56;Customer Demand to Planning;
09/14/2026 06:40:58;EVT-0004233;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1921;SESS-3682722A7A;REQ-3C999407483A;Customer Demand to Planning;
09/13/2026 15:44:00;EVT-0004238;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2939;SESS-584ABA35EC;REQ-E3E4DBEF7AD0;Customer Demand to Planning;
09/13/2026 14:52:51;EVT-0004252;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Rejected;19545;SESS-17D9DFCBB5;REQ-02166009EF7D;Customer Demand to Planning;DB_COMMIT_014~Database~Transaction commit failed
09/15/2026 21:39:21;EVT-0004258;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2322;SESS-74B6B18C04;REQ-D6497AD75EED;Demand Forecast to Supply Planning;
09/15/2026 12:39:19;EVT-0004261;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2092;SESS-928FC08AE5;REQ-518A30E1628E;Demand Forecast to Supply Planning;
09/12/2026 10:25:42;EVT-0004265;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1065;SESS-C41463D2DE;REQ-D5007317E30C;Sales Order to Fulfillment;
09/13/2026 06:44:03;EVT-0004281;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2009;SESS-69CFD47E00;REQ-084D80851553;Customer Demand to Planning;
09/10/2026 11:02:32;EVT-0004282;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1943;SESS-AC3E111BDB;REQ-6CFEE01A75C5;Customer Demand to Planning;
09/14/2026 02:37:47;EVT-0004323;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2066;SESS-929C11E02A;REQ-A8C7139717B7;Customer Demand to Planning;
09/12/2026 01:28:15;EVT-0004332;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1691;SESS-4717C620A2;REQ-3B5101FA03FC;Sales Order to Fulfillment;
09/14/2026 11:35:21;EVT-0004338;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2675;SESS-6A58B6D0FE;REQ-B8E672248DBF;Customer Demand to Planning;
09/15/2026 13:18:09;EVT-0004346;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2097;SESS-876DCDE84F;REQ-640333BC9788;Demand Forecast to Supply Planning;
09/15/2026 21:04:38;EVT-0004382;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2055;SESS-BD3015F52F;REQ-6C88C2A2C161;Demand Forecast to Supply Planning;
09/15/2026 09:25:39;EVT-0004428;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1033;SESS-3ACF0499B2;REQ-DE3D6C6F2663;Sales Order to Fulfillment;
09/16/2026 12:17:06;EVT-0004431;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2777;SESS-8A25DBB383;REQ-BF89914730E3;Demand Forecast to Supply Planning;
09/15/2026 10:09:51;EVT-0004468;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1208;SESS-5529FECFF9;REQ-9E0D62FBB62A;Sales Order to Fulfillment;
09/14/2026 16:17:55;EVT-0004490;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1552;SESS-19E5861351;REQ-52B9F5892256;Demand Forecast to Supply Planning;
09/15/2026 23:59:00;EVT-0004517;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2216;SESS-6110174EF3;REQ-549A56FF8A27;Customer Demand to Planning;
09/14/2026 09:59:14;EVT-0004530;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1636;SESS-9F128A3C12;REQ-8343266598DD;Sales Order to Fulfillment;
09/16/2026 16:30:29;EVT-0004535;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1662;SESS-A525CA3831;REQ-EC3B100AB1B1;Demand Forecast to Supply Planning;
09/13/2026 11:16:43;EVT-0004536;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1663;SESS-BD4AB704ED;REQ-69F80FEBED35;Sales Order to Fulfillment;
